S,pC,pD,i,s,t,Time
16.6805680672001,0.0,0.0,17,b1,2,2020-01-01 01:25
16.6791773823488,0.0,0.0,17,b1,3,2020-01-01 01:25
16.6777868134411,0.0,0.0,17,b1,4,2020-01-01 01:25
16.6763963604672,0.0,0.0,17,b1,5,2020-01-01 01:25
16.6750060234176,0.0,0.0,17,b1,6,2020-01-01 01:25
18.3402824689492,50.0,0.0,17,b1,7,2020-01-01 01:25
20.0054200777987,50.0,0.0,17,b1,8,2020-01-01 01:25
21.6704188615411,50.0,0.0,17,b1,9,2020-01-01 01:25
23.3352788317505,50.0,0.0,17,b1,10,2020-01-01 01:25
25.0,49.9999999999999,0.0,17,b1,11,2020-01-01 01:25
0.0,0.0,89.1437454627907,18,f1,0,2020-01-01 01:30
0.0,0.0,0.0,18,f1,1,2020-01-01 01:30
0.0,-0.0,0.0,18,f1,2,2020-01-01 01:30
0.0,-0.0,0.0,18,f1,3,2020-01-01 01:30
0.0,-0.0,0.0,18,f1,4,2020-01-01 01:30
0.0,-0.0,0.0,18,f1,5,2020-01-01 01:30
0.0,-0.0,0.0,18,f1,6,2020-01-01 01:30
0.0,-0.0,0.0,18,f1,7,2020-01-01 01:30
0.0,-0.0,0.0,18,f1,8,2020-01-01 01:30
0.0,-0.0,0.0,18,f1,9,2020-01-01 01:30
1.08696650826512,13.7301032622962,0.0,18,f1,10,2020-01-01 01:30
5.0,50.0,0.0,18,f1,11,2020-01-01 01:30
16.6645823778617,0.0,100.0,18,b1,0,2020-01-01 01:30
15.0145972645988,0.0,19.7831491339604,18,b1,1,2020-01-01 01:30
15.0133454743192,0.0,0.0,18,b1,2,2020-01-01 01:30
15.0120937884034,0.0,0.0,18,b1,3,2020-01-01 01:30
15.0108422068425,0.0,0.0,18,b1,4,2020-01-01 01:30
15.0095907296279,0.0,0.0,18,b1,5,2020-01-01 01:30
16.6750060234176,50.0000000000001,0.0,18,b1,6,2020-01-01 01:30
18.3402824689492,50.0,0.0,18,b1,7,2020-01-01 01:30
20.0054200777987,50.0,0.0,18,b1,8,2020-01-01 01:30
21.6704188615411,50.0,0.0,18,b1,9,2020-01-01 01:30
23.3352788317505,50.0,0.0,18,b1,10,2020-01-01 01:30
25.0,49.9999999999999,0.0,18,b1,11,2020-01-01 01:30
0.0,-0.0,0.0,19,f1,0,2020-01-01 01:35
0.0,-0.0,0.0,19,f1,1,2020-01-01 01:35
0.0,-0.0,0.0,19,f1,2,2020-01-01 01:35
0.0,-0.0,0.0,19,f1,3,2020-01-01 01:35
0.0,-0.0,0.0,19,f1,4,2020-01-01 01:35
0.0,-0.0,0.0,19,f1,5,2020-01-01 01:35
0.0,-0.0,0.0,19,f1,6,2020-01-01 01:35
0.0,-0.0,0.0,19,f1,7,2020-01-01 01:35
0.0,-0.0,0.0,19,f1,8,2020-01-01 01:35
0.0,-0.0,0.0,19,f1,9,2020-01-01 01:35
1.08696650826512,13.7301032622962,0.0,19,f1,10,2020-01-01 01:35
5.0,50.0,0.0,19,f1,11,2020-01-01 01:35
13.3484875558449,0.0,39.7764656390065,19,b1,0,2020-01-01 01:35
13.3473746717179,0.0,0.0,19,b1,1,2020-01-01 01:35
13.3462618803738,0.0,0.0,19,b1,2,2020-01-01 01:35
13.3451491818048,0.0,0.0,19,b1,3,2020-01-01 01:35
13.3440365760032,0.0,0.0,19,b1,4,2020-01-01 01:35
15.0095907296279,50.0000000000001,0.0,19,b1,5,2020-01-01 01:35
16.6750060234176,50.0000000000001,0.0,19,b1,6,2020-01-01 01:35
18.3402824689492,50.0,0.0,19,b1,7,2020-01-01 01:35
20.0054200777987,50.0,0.0,19,b1,8,2020-01-01 01:35
21.6704188615411,50.0,0.0,19,b1,9,2020-01-01 01:35
23.3352788317505,50.0,0.0,19,b1,10,2020-01-01 01:35
25.0,49.9999999999999,0.0,19,b1,11,2020-01-01 01:35
0.0,-0.0,0.0,20,f1,0,2020-01-01 01:40
0.0,-0.0,0.0,20,f1,1,2020-01-01 01:40
0.0,-0.0,0.0,20,f1,2,2020-01-01 01:40
0.0,-0.0,0.0,20,f1,3,2020-01-01 01:40
0.0,-0.0,0.0,20,f1,4,2020-01-01 01:40
0.0,-0.0,0.0,20,f1,5,2020-01-01 01:40
0.0,-0.0,0.0,20,f1,6,2020-01-01 01:40
0.0,-0.0,0.0,20,f1,7,2020-01-01 01:40
0.0,-0.0,0.0,20,f1,8,2020-01-01 01:40
0.0,-0.0,0.0,20,f1,9,2020-01-01 01:40
1.08696650826512,13.7301032622962,0.0,20,f1,10,2020-01-01 01:40
5.0,50.0,0.0,20,f1,11,2020-01-01 01:40
11.681264962964,0.0,19.9933165050463,20,b1,0,2020-01-01 01:40
11.6802910777724,0.0,0.0,20,b1,1,2020-01-01 01:40
11.6793172737752,0.0,0.0,20,b1,2,2020-01-01 01:40
11.6783435509654,0.0,0.0,20,b1,3,2020-01-01 01:40
13.3440365760032,50.0,0.0,20,b1,4,2020-01-01 01:40
15.0095907296279,50.0000000000001,0.0,20,b1,5,2020-01-01 01:40
16.6750060234176,50.0000000000001,0.0,20,b1,6,2020-01-01 01:40
18.3402824689492,50.0,0.0,20,b1,7,2020-01-01 01:40
20.0054200777987,50.0,0.0,20,b1,8,2020-01-01 01:40
21.6704188615411,50.0,0.0,20,b1,9,2020-01-01 01:40
23.3352788317505,50.0,0.0,20,b1,10,2020-01-01 01:40
25.0,49.9999999999999,0.0,20,b1,11,2020-01-01 01:40
0.0,-0.0,0.0,21,f1,0,2020-01-01 01:45
0.0,-0.0,0.0,21,f1,1,2020-01-01 01:45
0.0,-0.0,0.0,21,f1,2,2020-01-01 01:45
0.0,-0.0,0.0,21,f1,3,2020-01-01 01:45
0.0,-0.0,0.0,21,f1,4,2020-01-01 01:45
0.0,-0.0,0.0,21,f1,5,2020-01-01 01:45
0.0,-0.0,0.0,21,f1,6,2020-01-01 01:45
0.0,-0.0,0.0,21,f1,7,2020-01-01 01:45
0.0,-0.0,0.0,21,f1,8,2020-01-01 01:45
0.0,-0.0,0.0,21,f1,9,2020-01-01 01:45
1.08696650826512,13.7301032622962,0.0,21,f1,10,2020-01-01 01:45
5.0,50.0,0.0,21,f1,11,2020-01-01 01:45
10.0141813690186,0.0,19.9933165050462,21,b1,0,2020-01-01 01:45
10.0133464711738,0.0,0.0,21,b1,1,2020-01-01 01:45
10.0125116429358,0.0,0.0,21,b1,2,2020-01-01 01:45
11.6783435509654,50.0000000000001,0.0,21,b1,3,2020-01-01 01:45
13.3440365760032,50.0,0.0,21,b1,4,2020-01-01 01:45
15.0095907296279,50.0000000000001,0.0,21,b1,5,2020-01-01 01:45
16.6750060234176,50.0000000000001,0.0,21,b1,6,2020-01-01 01:45
18.3402824689492,50.0,0.0,21,b1,7,2020-01-01 01:45
20.0054200777987,50.0,0.0,21,b1,8,2020-01-01 01:45
21.6704188615411,50.0,0.0,21,b1,9,2020-01-01 01:45
23.3352788317505,50.0,0.0,21,b1,10,2020-01-01 01:45
25.0,49.9999999999999,0.0,21,b1,11,2020-01-01 01:45
0.0,-0.0,0.0,22,f1,0,2020-01-01 01:50
0.0,-0.0,0.0,22,f1,1,2020-01-01 01:50
0.0,-0.0,0.0,22,f1,2,2020-01-01 01:50
0.0,-0.0,0.0,22,f1,3,2020-01-01 01:50
0.0,-0.0,0.0,22,f1,4,2020-01-01 01:50
0.0,-0.0,0.0,22,f1,5,2020-01-01 01:50
0.0,-0.0,0.0,22,f1,6,2020-01-01 01:50
0.0,-0.0,0.0,22,f1,7,2020-01-01 01:50
0.0,-0.0,0.0,22,f1,8,2020-01-01 01:50
0.0,-0.0,0.0,22,f1,9,2020-01-01 01:50
1.08696650826512,13.7301032622962,0.0,22,f1,10,2020-01-01 01:50
5.0,50.0,0.0,22,f1,11,2020-01-01 01:50
8.34723676241995,0.0,19.9933165050471,22,b1,0,2020-01-01 01:50
8.34654084033451,0.0,0.0,22,b1,1,2020-01-01 01:50
10.0125116429358,50.0,0.0,22,b1,2,2020-01-01 01:50
11.6783435509654,50.0000000000001,0.0,22,b1,3,2020-01-01 01:50
13.3440365760032,50.0,0.0,22,b1,4,2020-01-01 01:50
15.0095907296279,50.0000000000001,0.0,22,b1,5,2020-01-01 01:50
16.6750060234176,50.0000000000001,0.0,22,b1,6,2020-01-01 01:50
18.3402824689492,50.0,0.0,22,b1,7,2020-01-01 01:50
20.0054200777987,50.0,0.0,22,b1,8,2020-01-01 01:50
21.6704188615411,50.0,0.0,22,b1,9,2020-01-01 01:50
23.3352788317505,50.0,0.0,22,b1,10,2020-01-01 01:50
25.0,49.9999999999999,0.0,22,b1,11,2020-01-01 01:50
0.0,-0.0,0.0,23,f1,0,2020-01-01 01:55
0.0,-0.0,0.0,23,f1,1,2020-01-01 01:55
0.0,-0.0,0.0,23,f1,2,2020-01-01 01:55
0.0,-0.0,0.0,23,f1,3,2020-01-01 01:55
0.0,-0.0,0.0,23,f1,4,2020-01-01 01:55
0.0,-0.0,0.0,23,f1,5,2020-01-01 01:55
0.0,-0.0,0.0,23,f1,6,2020-01-01 01:55
0.0,-0.0,0.0,23,f1,7,2020-01-01 01:55
0.0,-0.0,0.0,23,f1,8,2020-01-01 01:55
0.0,-0.0,0.0,23,f1,9,2020-01-01 01:55
1.08696650826512,13.7301032622962,0.0,23,f1,10,2020-01-01 01:55
5.0,50.0,0.0,23,f1,11,2020-01-01 01:55
6.68043113158063,0.0,19.9933165050465,23,b1,0,2020-01-01 01:55
8.34654084033451,50.0000000000001,0.0,23,b1,1,2020-01-01 01:55
10.0125116429358,50.0,0.0,23,b1,2,2020-01-01 01:55
11.6783435509654,50.0000000000001,0.0,23,b1,3,2020-01-01 01:55
13.3440365760032,50.0,0.0,23,b1,4,2020-01-01 01:55
15.0095907296279,50.0000000000001,0.0,23,b1,5,2020-01-01 01:55
16.6750060234176,50.0000000000001,0.0,23,b1,6,2020-01-01 01:55
18.3402824689492,50.0,0.0,23,b1,7,2020-01-01 01:55
20.0054200777987,50.0,0.0,23,b1,8,2020-01-01 01:55
21.6704188615411,50.0,0.0,23,b1,9,2020-01-01 01:55
23.3352788317505,50.0,0.0,23,b1,10,2020-01-01 01:55
25.0,49.9999999999999,0.0,23,b1,11,2020-01-01 01:55
0.0,-0.0,0.0,24,f1,0,2020-01-01 02:00
0.0,-0.0,0.0,24,f1,1,2020-01-01 02:00
0.0,-0.0,0.0,24,f1,2,2020-01-01 02:00
0.0,-0.0,0.0,24,f1,3,2020-01-01 02:00
0.0,-0.0,0.0,24,f1,4,2020-01-01 02:00
0.0,-0.0,0.0,24,f1,5,2020-01-01 02:00
0.0,-0.0,0.0,24,f1,6,2020-01-01 02:00
0.0,-0.0,0.0,24,f1,7,2020-01-01 02:00
0.0,-0.0,0.0,24,f1,8,2020-01-01 02:00
0.0,-0.0,0.0,24,f1,9,2020-01-01 02:00
1.08696650826512,13.7301032622962,0.0,24,f1,10,2020-01-01 02:00
5.0,50.0,0.0,24,f1,11,2020-01-01 02:00
6.68043113158063,0.0167087373836861,0.0,24,b1,0,2020-01-01 02:00
8.34654084033451,50.0,0.0,24,b1,1,2020-01-01 02:00
10.0125116429358,50.0,0.0,24,b1,2,2020-01-01 02:00
11.6783435509654,50.0000000000001,0.0,24,b1,3,2020-01-01 02:00
13.3440365760032,50.0,0.0,24,b1,4,2020-01-01 02:00
15.0095907296279,50.0000000000001,0.0,24,b1,5,2020-01-01 02:00
16.6750060234176,50.0000000000001,0.0,24,b1,6,2020-01-01 02:00
18.3402824689492,50.0,0.0,24,b1,7,2020-01-01 02:00
20.0054200777987,50.0,0.0,24,b1,8,2020-01-01 02:00
21.6704188615411,50.0,0.0,24,b1,9,2020-01-01 02:00
23.3352788317505,50.0,0.0,24,b1,10,2020-01-01 02:00
25.0,49.9999999999999,0.0,24,b1,11,2020-01-01 02:00
0.0,-0.0,0.0,25,f1,0,2020-01-01 02:05
0.0,-0.0,0.0,25,f1,1,2020-01-01 02:05
0.0,-0.0,0.0,25,f1,2,2020-01-01 02:05
0.0,-0.0,0.0,25,f1,3,2020-01-01 02:05
0.0,-0.0,0.0,25,f1,4,2020-01-01 02:05
0.0,-0.0,0.0,25,f1,5,2020-01-01 02:05
0.0,-0.0,0.0,25,f1,6,2020-01-01 02:05
0.0,-0.0,0.0,25,f1,7,2020-01-01 02:05
0.0,-0.0,0.0,25,f1,8,2020-01-01 02:05
0.0,-0.0,0.0,25,f1,9,2020-01-01 02:05
1.08696650826512,13.7301032622962,0.0,25,f1,10,2020-01-01 02:05
5.0,50.0,0.0,25,f1,11,2020-01-01 02:05
6.68043113158063,0.0167087373836861,0.0,25,b1,0,2020-01-01 02:05
8.34654084033451,50.0,0.0,25,b1,1,2020-01-01 02:05
10.0125116429358,50.0,0.0,25,b1,2,2020-01-01 02:05
11.6783435509654,50.0000000000001,0.0,25,b1,3,2020-01-01 02:05
13.3440365760032,50.0,0.0,25,b1,4,2020-01-01 02:05
15.0095907296279,50.0000000000001,0.0,25,b1,5,2020-01-01 02:05
16.6750060234176,50.0000000000001,0.0,25,b1,6,2020-01-01 02:05
18.3402824689492,50.0,0.0,25,b1,7,2020-01-01 02:05
20.0054200777987,50.0,0.0,25,b1,8,2020-01-01 02:05
21.6704188615411,50.0,0.0,25,b1,9,2020-01-01 02:05
23.3352788317505,50.0,0.0,25,b1,10,2020-01-01 02:05
25.0,49.9999999999999,0.0,25,b1,11,2020-01-01 02:05
0.0,-0.0,0.0,26,f1,0,2020-01-01 02:10
0.0,-0.0,0.0,26,f1,1,2020-01-01 02:10
0.0,-0.0,0.0,26,f1,2,2020-01-01 02:10
0.0,-0.0,0.0,26,f1,3,2020-01-01 02:10
0.0,-0.0,0.0,26,f1,4,2020-01-01 02:10
0.0,-0.0,0.0,26,f1,5,2020-01-01 02:10
0.0,-0.0,0.0,26,f1,6,2020-01-01 02:10
0.0,-0.0,0.0,26,f1,7,2020-01-01 02:10
0.0,-0.0,0.0,26,f1,8,2020-01-01 02:10
0.0,-0.0,0.0,26,f1,9,2020-01-01 02:10
1.08696650826512,13.7301032622962,0.0,26,f1,10,2020-01-01 02:10
5.0,50.0,0.0,26,f1,11,2020-01-01 02:10
6.68043113158063,0.0167087373836861,0.0,26,b1,0,2020-01-01 02:10
8.34654084033451,50.0,0.0,26,b1,1,2020-01-01 02:10
10.0125116429358,50.0,0.0,26,b1,2,2020-01-01 02:10
11.6783435509654,50.0000000000001,0.0,26,b1,3,2020-01-01 02:10
13.3440365760032,50.0,0.0,26,b1,4,2020-01-01 02:10
15.0095907296279,50.0000000000001,0.0,26,b1,5,2020-01-01 02:10
16.6750060234176,50.0000000000001,0.0,26,b1,6,2020-01-01 02:10
18.3402824689492,50.0,0.0,26,b1,7,2020-01-01 02:10
20.0054200777987,50.0,0.0,26,b1,8,2020-01-01 02:10
21.6704188615411,50.0,0.0,26,b1,9,2020-01-01 02:10
23.3352788317505,50.0,0.0,26,b1,10,2020-01-01 02:10
25.0,49.9999999999999,0.0,26,b1,11,2020-01-01 02:10
0.0,-0.0,0.0,27,f1,0,2020-01-01 02:15
0.0,-0.0,0.0,27,f1,1,2020-01-01 02:15
0.0,-0.0,0.0,27,f1,2,2020-01-01 02:15
0.0,-0.0,0.0,27,f1,3,2020-01-01 02:15
0.0,-0.0,0.0,27,f1,4,2020-01-01 02:15
0.0,-0.0,0.0,27,f1,5,2020-01-01 02:15
0.0,-0.0,0.0,27,f1,6,2020-01-01 02:15
0.0,-0.0,0.0,27,f1,7,2020-01-01 02:15
0.0,-0.0,0.0,27,f1,8,2020-01-01 02:15
0.0,-0.0,0.0,27,f1,9,2020-01-01 02:15
1.08696650826512,13.7301032622962,0.0,27,f1,10,2020-01-01 02:15
5.0,50.0,0.0,27,f1,11,2020-01-01 02:15
6.68043113158063,0.0167087373836861,0.0,27,b1,0,2020-01-01 02:15
8.34654084033451,50.0,0.0,27,b1,1,2020-01-01 02:15
10.0125116429358,50.0,0.0,27,b1,2,2020-01-01 02:15
11.6783435509654,50.0000000000001,0.0,27,b1,3,2020-01-01 02:15
13.3440365760032,50.0,0.0,27,b1,4,2020-01-01 02:15
15.0095907296279,50.0000000000001,0.0,27,b1,5,2020-01-01 02:15
16.6750060234176,50.0000000000001,0.0,27,b1,6,2020-01-01 02:15
18.3402824689492,50.0,0.0,27,b1,7,2020-01-01 02:15
20.0054200777987,50.0,0.0,27,b1,8,2020-01-01 02:15
21.6704188615411,50.0,0.0,27,b1,9,2020-01-01 02:15
23.3352788317505,50.0,0.0,27,b1,10,2020-01-01 02:15
25.0,49.9999999999999,0.0,27,b1,11,2020-01-01 02:15
0.0,-0.0,0.0,28,f1,0,2020-01-01 02:20
0.0,-0.0,0.0,28,f1,1,2020-01-01 02:20
0.0,-0.0,0.0,28,f1,2,2020-01-01 02:20
0.0,-0.0,0.0,28,f1,3,2020-01-01 02:20
0.0,-0.0,0.0,28,f1,4,2020-01-01 02:20
0.0,-0.0,0.0,28,f1,5,2020-01-01 02:20
0.0,-0.0,0.0,28,f1,6,2020-01-01 02:20
0.0,-0.0,0.0,28,f1,7,2020-01-01 02:20
0.0,-0.0,0.0,28,f1,8,2020-01-01 02:20
0.0,-0.0,0.0,28,f1,9,2020-01-01 02:20
1.08696650826512,13.7301032622962,0.0,28,f1,10,2020-01-01 02:20
5.0,50.0,0.0,28,f1,11,2020-01-01 02:20
6.68043113158063,0.0167087373836861,0.0,28,b1,0,2020-01-01 02:20
8.34654084033451,50.0,0.0,28,b1,1,2020-01-01 02:20
10.0125116429358,50.0,0.0,28,b1,2,2020-01-01 02:20
11.6783435509654,50.0000000000001,0.0,28,b1,3,2020-01-01 02:20
13.3440365760032,50.0,0.0,28,b1,4,2020-01-01 02:20
15.0095907296279,50.0000000000001,0.0,28,b1,5,2020-01-01 02:20
16.6750060234176,50.0000000000001,0.0,28,b1,6,2020-01-01 02:20
18.3402824689492,50.0,0.0,28,b1,7,2020-01-01 02:20
20.0054200777987,50.0,0.0,28,b1,8,2020-01-01 02:20
21.6704188615411,50.0,0.0,28,b1,9,2020-01-01 02:20
23.3352788317505,50.0,0.0,28,b1,10,2020-01-01 02:20
25.0,49.9999999999999,0.0,28,b1,11,2020-01-01 02:20
0.0,-0.0,0.0,29,f1,0,2020-01-01 02:25
0.0,-0.0,0.0,29,f1,1,2020-01-01 02:25
0.0,-0.0,0.0,29,f1,2,2020-01-01 02:25
0.0,-0.0,0.0,29,f1,3,2020-01-01 02:25
0.0,-0.0,0.0,29,f1,4,2020-01-01 02:25
0.0,-0.0,0.0,29,f1,5,2020-01-01 02:25
0.0,-0.0,0.0,29,f1,6,2020-01-01 02:25
0.0,-0.0,0.0,29,f1,7,2020-01-01 02:25
0.0,-0.0,0.0,29,f1,8,2020-01-01 02:25
0.0,-0.0,0.0,29,f1,9,2020-01-01 02:25
1.08696650826512,13.7301032622962,0.0,29,f1,10,2020-01-01 02:25
5.0,50.0,0.0,29,f1,11,2020-01-01 02:25
6.68043113158063,0.0167087373836861,0.0,29,b1,0,2020-01-01 02:25
8.34654084033451,50.0,0.0,29,b1,1,2020-01-01 02:25
10.0125116429358,50.0,0.0,29,b1,2,2020-01-01 02:25
11.6783435509654,50.0000000000001,0.0,29,b1,3,2020-01-01 02:25
13.3440365760032,50.0,0.0,29,b1,4,2020-01-01 02:25
15.0095907296279,50.0000000000001,0.0,29,b1,5,2020-01-01 02:25
16.6750060234176,50.0000000000001,0.0,29,b1,6,2020-01-01 02:25
18.3402824689492,50.0,0.0,29,b1,7,2020-01-01 02:25
20.0054200777987,50.0,0.0,29,b1,8,2020-01-01 02:25
21.6704188615411,50.0,0.0,29,b1,9,2020-01-01 02:25
23.3352788317505,50.0,0.0,29,b1,10,2020-01-01 02:25
25.0,49.9999999999999,0.0,29,b1,11,2020-01-01 02:25
0.0,-0.0,0.0,30,f1,0,2020-01-01 02:30
0.0,-0.0,0.0,30,f1,1,2020-01-01 02:30
0.0,-0.0,0.0,30,f1,2,2020-01-01 02:30
0.0,-0.0,0.0,30,f1,3,2020-01-01 02:30
0.0,-0.0,0.0,30,f1,4,2020-01-01 02:30
0.0,-0.0,0.0,30,f1,5,2020-01-01 02:30
0.0,-0.0,0.0,30,f1,6,2020-01-01 02:30
0.0,-0.0,0.0,30,f1,7,2020-01-01 02:30
0.0,-0.0,0.0,30,f1,8,2020-01-01 02:30
0.0,-0.0,0.0,30,f1,9,2020-01-01 02:30
1.08696650826512,13.7301032622962,0.0,30,f1,10,2020-01-01 02:30
5.0,50.0,0.0,30,f1,11,2020-01-01 02:30
6.68043113158063,0.0167087373836861,0.0,30,b1,0,2020-01-01 02:30
8.34654084033451,50.0,0.0,30,b1,1,2020-01-01 02:30
10.0125116429358,50.0,0.0,30,b1,2,2020-01-01 02:30
11.6783435509654,50.0000000000001,0.0,30,b1,3,2020-01-01 02:30
13.3440365760032,50.0,0.0,30,b1,4,2020-01-01 02:30
15.0095907296279,50.0000000000001,0.0,30,b1,5,2020-01-01 02:30
16.6750060234176,50.0000000000001,0.0,30,b1,6,2020-01-01 02:30
18.3402824689492,50.0,0.0,30,b1,7,2020-01-01 02:30
20.0054200777987,50.0,0.0,30,b1,8,2020-01-01 02:30
21.6704188615411,50.0,0.0,30,b1,9,2020-01-01 02:30
23.3352788317505,50.0,0.0,30,b1,10,2020-01-01 02:30
25.0,49.9999999999999,0.0,30,b1,11,2020-01-01 02:30
0.0,-0.0,0.0,31,f1,0,2020-01-01 02:35
0.0,-0.0,0.0,31,f1,1,2020-01-01 02:35
0.0,-0.0,0.0,31,f1,2,2020-01-01 02:35
0.0,-0.0,0.0,31,f1,3,2020-01-01 02:35
0.0,-0.0,0.0,31,f1,4,2020-01-01 02:35
0.0,-0.0,0.0,31,f1,5,2020-01-01 02:35
0.0,-0.0,0.0,31,f1,6,2020-01-01 02:35
0.0,-0.0,0.0,31,f1,7,2020-01-01 02:35
0.0,-0.0,0.0,31,f1,8,2020-01-01 02:35
0.0,-0.0,0.0,31,f1,9,2020-01-01 02:35
1.08696650826512,13.7301032622962,0.0,31,f1,10,2020-01-01 02:35
5.0,50.0,0.0,31,f1,11,2020-01-01 02:35
6.68043113158063,0.0167087373836861,0.0,31,b1,0,2020-01-01 02:35
8.34654084033451,50.0,0.0,31,b1,1,2020-01-01 02:35
10.0125116429358,50.0,0.0,31,b1,2,2020-01-01 02:35
11.6783435509654,50.0000000000001,0.0,31,b1,3,2020-01-01 02:35
13.3440365760032,50.0,0.0,31,b1,4,2020-01-01 02:35
15.0095907296279,50.0000000000001,0.0,31,b1,5,2020-01-01 02:35
16.6750060234176,50.0000000000001,0.0,31,b1,6,2020-01-01 02:35
18.3402824689492,50.0,0.0,31,b1,7,2020-01-01 02:35
20.0054200777987,50.0,0.0,31,b1,8,2020-01-01 02:35
21.6704188615411,50.0,0.0,31,b1,9,2020-01-01 02:35
23.3352788317505,50.0,0.0,31,b1,10,2020-01-01 02:35
25.0,49.9999999999999,0.0,31,b1,11,2020-01-01 02:35
0.0,-0.0,0.0,32,f1,0,2020-01-01 02:40
0.0,-0.0,0.0,32,f1,1,2020-01-01 02:40
0.0,-0.0,0.0,32,f1,2,2020-01-01 02:40
0.0,-0.0,0.0,32,f1,3,2020-01-01 02:40
0.0,-0.0,0.0,32,f1,4,2020-01-01 02:40
0.0,-0.0,0.0,32,f1,5,2020-01-01 02:40
0.0,-0.0,0.0,32,f1,6,2020-01-01 02:40
0.0,-0.0,0.0,32,f1,7,2020-01-01 02:40
0.0,-0.0,0.0,32,f1,8,2020-01-01 02:40
0.0,-0.0,0.0,32,f1,9,2020-01-01 02:40
1.08696650826512,13.7301032622962,0.0,32,f1,10,2020-01-01 02:40
5.0,50.0,0.0,32,f1,11,2020-01-01 02:40
6.68043113158063,0.0167087373836861,0.0,32,b1,0,2020-01-01 02:40
8.34654084033451,50.0,0.0,32,b1,1,2020-01-01 02:40
10.0125116429358,50.0,0.0,32,b1,2,2020-01-01 02:40
11.6783435509654,50.0000000000001,0.0,32,b1,3,2020-01-01 02:40
13.3440365760032,50.0,0.0,32,b1,4,2020-01-01 02:40
15.0095907296279,50.0000000000001,0.0,32,b1,5,2020-01-01 02:40
16.6750060234176,50.0000000000001,0.0,32,b1,6,2020-01-01 02:40
18.3402824689492,50.0,0.0,32,b1,7,2020-01-01 02:40
20.0054200777987,50.0,0.0,32,b1,8,2020-01-01 02:40
21.6704188615411,50.0,0.0,32,b1,9,2020-01-01 02:40
23.3352788317505,50.0,0.0,32,b1,10,2020-01-01 02:40
25.0,49.9999999999999,0.0,32,b1,11,2020-01-01 02:40
0.0,-0.0,0.0,33,f1,0,2020-01-01 02:45
0.0,-0.0,0.0,33,f1,1,2020-01-01 02:45
0.0,-0.0,0.0,33,f1,2,2020-01-01 02:45
0.0,-0.0,0.0,33,f1,3,2020-01-01 02:45
0.0,-0.0,0.0,33,f1,4,2020-01-01 02:45
0.0,-0.0,0.0,33,f1,5,2020-01-01 02:45
0.0,-0.0,0.0,33,f1,6,2020-01-01 02:45
0.0,-0.0,0.0,33,f1,7,2020-01-01 02:45
0.0,-0.0,0.0,33,f1,8,2020-01-01 02:45
0.0,-0.0,0.0,33,f1,9,2020-01-01 02:45
1.08696650826512,13.7301032622962,0.0,33,f1,10,2020-01-01 02:45
5.0,50.0,0.0,33,f1,11,2020-01-01 02:45
6.68043113158063,0.0167087373836861,0.0,33,b1,0,2020-01-01 02:45
8.34654084033451,50.0,0.0,33,b1,1,2020-01-01 02:45
10.0125116429358,50.0,0.0,33,b1,2,2020-01-01 02:45
11.6783435509654,50.0000000000001,0.0,33,b1,3,2020-01-01 02:45
13.3440365760032,50.0,0.0,33,b1,4,2020-01-01 02:45
15.0095907296279,50.0000000000001,0.0,33,b1,5,2020-01-01 02:45
16.6750060234176,50.0000000000001,0.0,33,b1,6,2020-01-01 02:45
18.3402824689492,50.0,0.0,33,b1,7,2020-01-01 02:45
20.0054200777987,50.0,0.0,33,b1,8,2020-01-01 02:45
21.6704188615411,50.0,0.0,33,b1,9,2020-01-01 02:45
23.3352788317505,50.0,0.0,33,b1,10,2020-01-01 02:45
25.0,49.9999999999999,0.0,33,b1,11,2020-01-01 02:45
0.0,-0.0,0.0,34,f1,0,2020-01-01 02:50
0.0,-0.0,0.0,34,f1,1,2020-01-01 02:50
0.0,-0.0,0.0,34,f1,2,2020-01-01 02:50
0.0,-0.0,0.0,34,f1,3,2020-01-01 02:50
0.0,-0.0,0.0,34,f1,4,2020-01-01 02:50
0.0,-0.0,0.0,34,f1,5,2020-01-01 02:50
0.0,-0.0,0.0,34,f1,6,2020-01-01 02:50
0.0,-0.0,0.0,34,f1,7,2020-01-01 02:50
0.0,-0.0,0.0,34,f1,8,2020-01-01 02:50
0.0,-0.0,0.0,34,f1,9,2020-01-01 02:50
1.08696650826512,13.7301032622962,0.0,34,f1,10,2020-01-01 02:50
5.0,50.0,0.0,34,f1,11,2020-01-01 02:50
6.68043113158063,0.0167087373836861,0.0,34,b1,0,2020-01-01 02:50
8.34654084033451,50.0,0.0,34,b1,1,2020-01-01 02:50
10.0125116429358,50.0,0.0,34,b1,2,2020-01-01 02:50
11.6783435509654,50.0000000000001,0.0,34,b1,3,2020-01-01 02:50
13.3440365760032,50.0,0.0,34,b1,4,2020-01-01 02:50
15.0095907296279,50.0000000000001,0.0,34,b1,5,2020-01-01 02:50
16.6750060234176,50.0000000000001,0.0,34,b1,6,2020-01-01 02:50
18.3402824689492,50.0,0.0,34,b1,7,2020-01-01 02:50
20.0054200777987,50.0,0.0,34,b1,8,2020-01-01 02:50
21.6704188615411,50.0,0.0,34,b1,9,2020-01-01 02:50
23.3352788317505,50.0,0.0,34,b1,10,2020-01-01 02:50
25.0,49.9999999999999,0.0,34,b1,11,2020-01-01 02:50
